name,srid,active,hof,positions,start,end,letter
Josh Victorian,VictJo00,FALSE,FALSE,CB,2012,2014,V
Gene Vidal,VidaGe20,FALSE,FALSE,FB,1921,1921,V
Vic Vidoni,VidoVi20,FALSE,FALSE,E-DE,1935,1936,V
Nick Vigil,VigiNi00,TRUE,FALSE,ILB,2016,2017,V
Zach Vigil,VigiZa00,TRUE,FALSE,ILB,2015,2017,V
Tommy Vigorito,VigoTo00,FALSE,FALSE,RB-WR,1981,1985,V
Danny Villa,VillDa20,FALSE,FALSE,T-C-G,1987,1998,V
Vince Villanucci,VillVi20,FALSE,FALSE,NT,1987,1987,V
Alejandro Villanueva,VillAl00,TRUE,FALSE,OL,2014,2017,V
Danny Villanueva,VillDa21,FALSE,FALSE,K,1960,1967,V
Phil Villapiano,VillPh00,FALSE,FALSE,LB,1971,1983,V
Chris Villarrial,VillCh20,FALSE,FALSE,G-C,1996,2006,V
Jonathan Vilma,VilmJo99,FALSE,FALSE,LB,2004,2013,V
Theophile Viltz,ViltTh20,FALSE,FALSE,DB,1966,1966,V
Adam Vinatieri,vinatada01,TRUE,FALSE,K,1996,2017,V
Ralph Vince,VincRa20,FALSE,FALSE,G,1923,1925,V
Keydrick Vincent,VincKe20,FALSE,FALSE,G,2001,2010,V
Shawn Vincent,VincSh20,FALSE,FALSE,DB,1991,1991,V
Ted Vincent,VincTe20,FALSE,FALSE,DT,1978,1980,V
Troy Vincent,VincTr00,FALSE,FALSE,DB,1992,2006,V
Scottie Vines,VineSc00,FALSE,FALSE,WR,2004,2005,V
Darius Vinnett,VinnDa99,FALSE,FALSE,DB,2007,2007,V
Paul Vinnola,VinnPa20,FALSE,FALSE,HB-DB,1946,1946,V
Fernandus Vinson,VinsFe20,FALSE,FALSE,DB,1991,1994,V
Fred Vinson,VinsFr20,FALSE,FALSE,DB,1999,1999,V
Tony Vinson,VinsTo00,FALSE,FALSE,RB,1997,1999,V
Ken Vinyard,VinyKe20,FALSE,FALSE,K,1970,1970,V
Lawrence Virgil,VirgLa00,FALSE,FALSE,NT,2014,2014,V
Scott Virkus,VirkSc20,FALSE,FALSE,DE,1983,1985,V
George Visger,VisgGe20,FALSE,FALSE,DT,1980,1980,V
Larry Visnic,VisnLa20,FALSE,FALSE,G-LB-BB,1943,1945,V
Lionel Vital,VitaLi20,FALSE,FALSE,RB,1987,1987,V
Dan Vitale,VitaDa00,TRUE,FALSE,FB,2016,2017,V
Sandro Vitiello,vitiesan01,FALSE,FALSE,K,1980,1980,V
Mark Vlasic,VlasMa00,FALSE,FALSE,QB,1987,1991,V
David Vobora,VoboDa99,FALSE,FALSE,LB,2008,2011,V
Joe Vodicka,VodiJo20,FALSE,FALSE,HB,1943,1945,V
Evan Vogds,VogdEv20,FALSE,FALSE,G,1946,1949,V
Bob Vogel,VogeBo00,FALSE,FALSE,T,1963,1972,V
Justin Vogel,VogeJu00,TRUE,FALSE,P,2017,2017,V
Paul Vogel,VogePa20,FALSE,FALSE,LB,1987,1987,V
Carroll Vogelaar,VogeCa20,FALSE,FALSE,T-DT,1947,1950,V
Tim Vogler,VoglTi20,FALSE,FALSE,G-C,1979,1988,V
Bob Voight,VoigBo20,FALSE,FALSE,DT,1961,1961,V
Mike Voight,VoigMi00,FALSE,FALSE,RB,1977,1977,V
Walter Voight,VoigWa20,FALSE,FALSE,G-C-BB,1920,1921,V
Stu Voigt,VoigSt00,FALSE,FALSE,TE,1970,1980,V
Otto Vokaty,VokaOt20,FALSE,FALSE,B,1931,1934,V
Billy Volek,VoleBi00,FALSE,FALSE,QB,2001,2011,V
Elmer Volgenau,VolgEl20,FALSE,FALSE,G,1924,1924,V
Rick Volk,VolkRi00,FALSE,FALSE,DB,1967,1978,V
Jim Vollenweider,VollJi00,FALSE,FALSE,HB,1962,1963,V
Kurt Vollers,VollKu20,FALSE,FALSE,T,2002,2005,V
Sebastian Vollmer,VollSe20,FALSE,FALSE,T,2009,2015,V
Billy Volok,VoloBi20,FALSE,FALSE,G-T,1934,1939,V
Pete Volz,VolzPe20,FALSE,FALSE,E-G,1920,1921,V
Wilbur Volz,VolzWi20,FALSE,FALSE,HB-DB,1949,1949,V
Scott Von der Ahe,VondSc20,FALSE,FALSE,LB,1997,1997,V
Kimo von Oelhoffen,vonOKi20,FALSE,FALSE,DE-NT-DT,1994,2007,V
Uwe von Schamann,vonscuwe01,FALSE,FALSE,K,1979,1984,V
Andy Von Sonn,VonSAn20,FALSE,FALSE,LB,1964,1964,V
Don Vosberg,VosbDo20,FALSE,FALSE,E-DE,1941,1941,V
Doc Voss,VossDo20,FALSE,FALSE,G-T,1920,1920,V
Lloyd Voss,VossLl20,FALSE,FALSE,DE-DT,1964,1972,V
Tillie Voss,VossTi20,FALSE,FALSE,E-T,1921,1929,V
Ed Voytek,VoytEd20,FALSE,FALSE,G,1957,1958,V
Mike Vrabel,VrabMi20,FALSE,FALSE,LB,1997,2010,V
Milt Vucinich,VuciMi20,FALSE,FALSE,C,1945,1945,V
Jeremy Vujnovich,VujnJe00,TRUE,FALSE,T,2014,2017,V
Michael Waddell,WaddMi20,FALSE,FALSE,DB,2004,2008,W
Reggie Waddell,WaddRe20,FALSE,FALSE,DB,2001,2001,W
LaAdrian Waddle,WaddLa01,TRUE,FALSE,T,2013,2017,W
Tom Waddle,WaddTo00,FALSE,FALSE,WR,1989,1994,W
Billy Waddy,WaddBi00,FALSE,FALSE,WR,1977,1984,W
Jude Waddy,WaddJu20,FALSE,FALSE,LB,1998,1999,W
Ray Waddy,WaddRa20,FALSE,FALSE,DB,1979,1980,W
Billy Wade,WadeBi00,FALSE,FALSE,QB,1954,1966,W
Bob Wade,WadeBo20,FALSE,FALSE,DB,1968,1970,W
Bobby Wade,WadeBo00,FALSE,FALSE,WR,2003,2009,W
Charlie Wade,WadeCh00,FALSE,FALSE,WR,1974,1977,W
Jim Wade,WadeJi20,FALSE,FALSE,HB-DB,1949,1949,W
John Wade,WadeJo20,FALSE,FALSE,C,1998,2008,W
Jonathan Wade,WadeJo99,FALSE,FALSE,DB,2007,2011,W
Todd Wade,WadeTo20,FALSE,FALSE,T,2000,2007,W
Tommy Wade,WadeTo00,FALSE,FALSE,QB,1964,1965,W
Trevin Wade,WadeTr00,TRUE,FALSE,CB,2012,2016,W
Andre Wadsworth,WadsAn20,FALSE,FALSE,DE,1998,2000,W
Henry Waechter,WaecHe20,FALSE,FALSE,DE-DT,1982,1987,W
John Waerig,WaerJo00,FALSE,FALSE,TE,2001,2001,W
Carl Wafer,WafeCa20,FALSE,FALSE,DE,1974,1974,W
Clint Wager,WageCl20,FALSE,FALSE,E,1942,1945,W
John Wager,WageJo20,FALSE,FALSE,C-G-T,1931,1933,W
Harmon Wages,WageHa00,FALSE,FALSE,RB,1968,1973,W
Barry Wagner,WagnBa20,FALSE,FALSE,WR,1992,1992,W
Bobby Wagner,WagnBo00,TRUE,FALSE,ILB,2012,2017,W
Bryan Wagner,WagnBr20,FALSE,FALSE,P,1987,1995,W
Buff Wagner,WagnBu20,FALSE,FALSE,B,1921,1921,W
Lowell Wagner,WagnLo20,FALSE,FALSE,B,1946,1955,W
Mike Wagner,WagnMi00,FALSE,FALSE,DB,1971,1980,W
Ray Wagner,WagnRa20,FALSE,FALSE,E,1929,1931,W
Ray Wagner,WagnRa21,FALSE,FALSE,T,1982,1982,W
Ricky Wagner,WagnRi00,TRUE,FALSE,OT,2013,2017,W
Sid Wagner,WagnSi20,FALSE,FALSE,G,1936,1938,W
Steve Wagner,WagnSt20,FALSE,FALSE,DB,1976,1980,W
Danny Wagoner,WagoDa20,FALSE,FALSE,DB,1982,1985,W
Jim Wagstaff,WagsJi20,FALSE,FALSE,DB,1959,1961,W
Mike Wahle,WahlMi55,FALSE,FALSE,G-T,1998,2008,W
Jim Wahler,WahlJi20,FALSE,FALSE,NT-DT,1989,1993,W
Drew Wahlroos,WahlDr20,FALSE,FALSE,LB,2004,2005,W
Frank Wainright,WainFr00,FALSE,FALSE,TE,1991,2000,W
Loyd Wainscott,WainLo20,FALSE,FALSE,LB,1969,1970,W
Carl Waite,WaitCa20,FALSE,FALSE,B-E,1928,1930,W
Will Waite,WaitWi20,FALSE,FALSE,C-G-T-B,1920,1921,W
Van Waiters,WaitVa20,FALSE,FALSE,LB,1988,1992,W
Alex Waits,WaitAl20,FALSE,FALSE,P,1991,1991,W
Cameron Wake,WakeCa00,TRUE,FALSE,LB,2009,2017,W
Fred Wakefield,WakeFr00,FALSE,FALSE,DE-T,2001,2008,W
Larry Walbridge,WalbLa20,FALSE,FALSE,C,1925,1925,W
Mark Walczak,WalcMa20,FALSE,FALSE,TE,1987,1991,W
Stan Waldemore,WaldSt20,FALSE,FALSE,G-C-T,1978,1984,W
Bobby Walden,WaldBo20,FALSE,FALSE,P,1964,1977,W
Erik Walden,WaldEr99,TRUE,FALSE,DE,2008,2017,W
Dustin Waldron,WaldDu00,FALSE,FALSE,T,2012,2012,W
Tim Waldron,WaldTi20,FALSE,FALSE,G-C,1927,1927,W
Rob Waldrop,WaldRo20,FALSE,FALSE,DT,1994,1994,W
Kerwin Waldroup,WaldKe20,FALSE,FALSE,DE,1996,1998,W
Ralph Waldsmith,WaldRa20,FALSE,FALSE,C-G,1921,1922,W
Mark Walen,WaleMa20,FALSE,FALSE,DT-DE,1987,1988,W
Craig Walendy,WaleCr20,FALSE,FALSE,RB,2000,2000,W
Clive Walford,WalfCl00,TRUE,FALSE,TE,2015,2017,W
Billy Walik,WaliBi00,FALSE,FALSE,WR-DB,1970,1972,W
Aaron Walker,WalkAa00,FALSE,FALSE,TE,2003,2007,W
Adam Walker,WalkAd20,FALSE,FALSE,RB,1987,1987,W
Adam Walker,WalkAd00,FALSE,FALSE,RB,1992,1996,W
Anthony Walker,WalkAn01,TRUE,FALSE,LB,2017,2017,W
Bill Walker,WalkBi20,FALSE,FALSE,G,1944,1945,W
Bracy Walker,WalkBr20,FALSE,FALSE,DB,1994,2005,W
Brian Walker,WalkBr21,FALSE,FALSE,DB,1996,2003,W
Bruce Walker,WalkBr22,FALSE,FALSE,NT,1995,1995,W
Byron Walker,WalkBy00,FALSE,FALSE,WR,1982,1986,W
Casey Walker,WalkCa00,FALSE,FALSE,DT,2014,2015,W
Chuck Walker,WalkCh00,FALSE,FALSE,DT-DE,1964,1975,W
Clarence Walker,WalkCl00,FALSE,FALSE,HB,1963,1963,W
Cleo Walker,WalkCl20,FALSE,FALSE,LB-C,1970,1971,W
Corey Walker,WalkCo00,FALSE,FALSE,RB,1998,1998,W
Darius Walker,WalkDa00,FALSE,FALSE,RB,2007,2007,W
Darnell Walker,WalkDa20,FALSE,FALSE,DB,1993,2000,W
Darwin Walker,WalkDa21,FALSE,FALSE,DT,2000,2008,W
Delanie Walker,WalkHu00,TRUE,FALSE,TE,2006,2017,W
DeMarcus Walker,WalkDe03,TRUE,FALSE,DE,2017,2017,W
Denard Walker,WalkDe20,FALSE,FALSE,DB,1997,2005,W
Derrick Walker,WalkDe00,FALSE,FALSE,TE,1990,1999,W
Doak Walker,WalkDo00,FALSE,TRUE,HB-DB,1950,1955,W
Donnie Walker,WalkDo20,FALSE,FALSE,DB,1973,1975,W
Dwight Walker,WalkDw20,FALSE,FALSE,RB-WR,1982,1987,W
Elliott Walker,WalkEl20,FALSE,FALSE,RB,1978,1978,W
Frank Walker,WalkFr20,FALSE,FALSE,DB,2003,2011,W
Fulton Walker,WalkFu20,FALSE,FALSE,DB,1981,1986,W
Gary Walker,WalkGa20,FALSE,FALSE,C,1987,1987,W
Gary Walker,WalkGa00,FALSE,FALSE,DT-DE,1995,2005,W
Glen Walker,WalkGl20,FALSE,FALSE,P,1977,1978,W
Greg Walker,WalkGr20,FALSE,FALSE,T,2004,2004,W
Herschel Walker,WalkHe00,FALSE,FALSE,RB,1986,1997,W
Jackie Walker,WalkJa20,FALSE,FALSE,LB-TE,1986,1989,W
James Walker,WalkJa21,FALSE,FALSE,LB,1983,1983,W
Javon Walker,WalkJa00,FALSE,FALSE,WR,2002,2009,W
Jay Walker,WalkJa22,FALSE,FALSE,QB,1996,1997,W
Jeff Walker,WalkJe20,FALSE,FALSE,T-G,1986,1989,W
Jimmy Walker,WalkJi20,FALSE,FALSE,DT,1987,1987,W
Joe Walker,WalkJo20,FALSE,FALSE,DB,2001,2002,W
Joe Walker,WalkJo01,TRUE,FALSE,ILB,2017,2017,W
John Walker,WalkJo21,FALSE,FALSE,NT-DT,1987,1987,W
Josh Walker,WalkJo00,TRUE,FALSE,G,2014,2017,W
Kenny Walker,WalkKe20,FALSE,FALSE,DE,1991,1992,W
Kenyatta Walker,WalkKe21,FALSE,FALSE,T,2001,2006,W
Kevin Walker,WalkKe22,FALSE,FALSE,DB,1986,1987,W
Kevin Walker,WalkKe23,FALSE,FALSE,LB,1988,1992,W
Langston Walker,WalkLa20,FALSE,FALSE,T-G,2002,2010,W
Louie Walker,WalkLo20,FALSE,FALSE,LB,1974,1974,W
Malcolm Walker,WalkMa20,FALSE,FALSE,C-T,1966,1970,W
Marquis Walker,WalkMa21,FALSE,FALSE,DB,1996,2000,W
Mickey Walker,WalkMi20,FALSE,FALSE,G-LB-C,1961,1965,W
Mike Walker,WalkMi22,FALSE,FALSE,DE,1971,1971,W
Mike Walker,WalkMi21,FALSE,FALSE,K,1972,1972,W
Paul Walker,WalkPa20,FALSE,FALSE,E-DB,1948,1948,W
Quentin Walker,WalkQu20,FALSE,FALSE,RB,1984,1984,W
Ramon Walker,WalkRa20,FALSE,FALSE,DB,2002,2005,W
Randy Walker,WalkRa21,FALSE,FALSE,P,1974,1974,W
Reggie Walker,WalkRe00,FALSE,FALSE,LB,2009,2014,W
Rick Walker,WalkRi00,FALSE,FALSE,TE,1977,1985,W
Robert Walker,WalkRo20,FALSE,FALSE,RB,1996,1996,W
Rod Walker,WalkRo21,FALSE,FALSE,DT,2001,2003,W
Sammy Walker,WalkSa20,FALSE,FALSE,DB,1991,1993,W
Tim Walker,WalkTi20,FALSE,FALSE,LB,1980,1980,W
Tony Walker,WalkTo20,FALSE,FALSE,LB,1990,1992,W
Tray Walker,WalkTr00,FALSE,FALSE,CB,2015,2015,W
Tyrunn Walker,WalkTy00,TRUE,FALSE,DL,2012,2017,W
Val Joe Walker,WalkVa20,FALSE,FALSE,DB,1953,1957,W
Vance Walker,WalkVa99,FALSE,FALSE,DT,2009,2015,W
Wayne Walker,WalkWa01,FALSE,FALSE,LB,1958,1972,W
Wayne Walker,WalkWa20,FALSE,FALSE,P,1967,1968,W
Wayne Walker,WalkWa00,FALSE,FALSE,WR,1989,1989,W
Wesley Walker,WalkWe00,FALSE,FALSE,WR,1977,1989,W
Willie Walker,WalkWi00,FALSE,FALSE,WR,1966,1966,W
Eddie Wall,WallEd20,FALSE,FALSE,BB,1930,1930,W
Jamar Wall,WallJa99,FALSE,FALSE,DB,2010,2010,W
Aaron Wallace,WallAa20,FALSE,FALSE,LB,1990,1998,W
Aaron Wallace,WallAa00,TRUE,FALSE,OLB,2016,2017,W
Al Wallace,WallAl20,FALSE,FALSE,DE,1997,2006,W
Bev Wallace,WallBe20,FALSE,FALSE,QB,1947,1951,W
Bob Wallace,WallBo00,FALSE,FALSE,WR-TE,1968,1972,W
C.J. Wallace,WallC.99,FALSE,FALSE,DB,2007,2011,W
Cal Wallace,WallCa20,FALSE,FALSE,DE,1987,1987,W
Cody Wallace,WallCo20,FALSE,FALSE,C,2009,2016,W
Cooper Wallace,WallCo00,FALSE,FALSE,TE,2006,2006,W
Dutch Wallace,WallDu20,FALSE,FALSE,G-C-T,1923,1926,W
Gordon Wallace,WallGo20,FALSE,FALSE,TB-FB-C,1923,1924,W
Henry Wallace,WallHe20,FALSE,FALSE,DB,1960,1960,W
Jackie Wallace,WallJa20,FALSE,FALSE,DB,1974,1979,W
John Wallace,WallJo20,FALSE,FALSE,E,1928,1929,W
Martin Wallace,WallMa00,TRUE,FALSE,OL,2013,2014,W
Mike Wallace,WallMi00,TRUE,FALSE,WR,2009,2017,W
Ray Wallace,WallRa00,FALSE,FALSE,RB,1986,1989,W
Rian Wallace,WallRi20,FALSE,FALSE,LB,2005,2006,W
Roberto Wallace,WallRo01,FALSE,FALSE,WR,2010,2011,W
Rodney Wallace,WallRo20,FALSE,FALSE,T-G,1971,1973,W
Roger Wallace,WallRo21,FALSE,FALSE,WR,1976,1976,W
Seneca Wallace,WallSe00,FALSE,FALSE,QB,2005,2013,W
Stan Wallace,WallSt20,FALSE,FALSE,DB-HB,1954,1958,W
Steve Wallace,WallSt00,FALSE,FALSE,T-G,1986,1997,W
Taco Wallace,WallTa00,FALSE,FALSE,WR,2003,2005,W
Bill Waller,WallBi20,FALSE,FALSE,E,1938,1938,W
Darren Waller,WallDa01,TRUE,FALSE,WR,2015,2016,W
Ron Waller,WallRo00,FALSE,FALSE,HB,1955,1960,W
Brett Wallerstedt,WallBr20,FALSE,FALSE,LB,1993,1997,W
Fred Wallner,WallFr00,FALSE,FALSE,LB-G,1951,1960,W
Craig Walls,WallCr20,FALSE,FALSE,LB,1987,1987,W
Darrin Walls,WallDa00,FALSE,FALSE,CB,2011,2015,W
Everson Walls,WallEv00,FALSE,FALSE,DB,1981,1993,W
Henry Walls,WallHe21,FALSE,FALSE,LB,1987,1987,W
Herkie Walls,WallHe00,FALSE,FALSE,WR,1983,1987,W
Lenny Walls,WallLe20,FALSE,FALSE,DB,2002,2007,W
Raymond Walls,WallRa20,FALSE,FALSE,DB,2001,2005,W
Wesley Walls,WallWe00,FALSE,FALSE,TE,1989,2003,W
Will Walls,WallWi20,FALSE,FALSE,E,1937,1943,W
Laurie Walquist,WalqLa20,FALSE,FALSE,B,1922,1931,W
Bill Walsh,WalsBi00,FALSE,FALSE,C,1949,1954,W
Blair Walsh,WalsBl00,TRUE,FALSE,K,2012,2017,W
Chris Walsh,WalsCh00,FALSE,FALSE,WR,1992,2002,W
Ed Walsh,WalsEd20,FALSE,FALSE,T,1961,1961,W
Jim Walsh,WalsJi20,FALSE,FALSE,RB,1980,1980,W
Steve Walsh,WalsSt00,FALSE,FALSE,QB,1989,1999,W
Ward Walsh,WalsWa00,FALSE,FALSE,RB,1971,1972,W
Bullets Walson,WalsBu20,FALSE,FALSE,BB,1921,1921,W
Bobby Walston,WalsBo00,FALSE,FALSE,E-HB-K,1951,1962,W
Andrew Walter,WaltAn00,FALSE,FALSE,QB,2006,2008,W
Dave Walter,WaltDa20,FALSE,FALSE,QB,1987,1987,W
Joe Walter,WaltJo20,FALSE,FALSE,T-G,1985,1997,W
Ken Walter,WaltKe20,FALSE,FALSE,P,1997,2006,W
Kevin Walter,WaltKe00,FALSE,FALSE,WR,2003,2012,W
Mike Walter,WaltMi20,FALSE,FALSE,LB,1983,1993,W
Tyson Walter,WaltTy20,FALSE,FALSE,C-T,2002,2006,W
Anthony Walters,WaltAn01,FALSE,FALSE,S,2011,2014,W
Bryan Walters,WaltBr00,TRUE,FALSE,WR,2011,2016,W
Dale Walters,WaltDa21,FALSE,FALSE,P,1987,1987,W
Danny Walters,WaltDa22,FALSE,FALSE,DB,1983,1987,W
Joey Walters,WaltJo21,FALSE,FALSE,WR,1987,1987,W
Les Walters,WaltLe20,FALSE,FALSE,DB,1958,1958,W
Matt Walters,WaltMa20,FALSE,FALSE,DE,2003,2003,W
Pete Walters,WaltPe20,FALSE,FALSE,G,1987,1987,W
Pierre Walters,WaltPi00,FALSE,FALSE,LB,2009,2009,W
Rod Walters,WaltRo20,FALSE,FALSE,G-T,1976,1980,W
Stan Walters,WaltSt00,FALSE,FALSE,T,1972,1983,W
Tom Walters,WaltTo20,FALSE,FALSE,DB,1964,1967,W
Troy Walters,WaltTr00,FALSE,FALSE,WR,2000,2007,W
Len Walterscheid,WaltLe21,FALSE,FALSE,DB,1977,1984,W
Alvin Walton,WaltAl20,FALSE,FALSE,DB,1986,1991,W
Bruce Walton,WaltBr20,FALSE,FALSE,T-G-C,1973,1975,W
Chuck Walton,WaltCh20,FALSE,FALSE,G,1967,1974,W
Frank Walton,WaltFr20,FALSE,FALSE,G,1934,1945,W
J.D. Walton,WaltJ.20,FALSE,FALSE,C,2010,2015,W
Joe Walton,WaltJo01,FALSE,FALSE,E-DE,1957,1963,W
John Walton,WaltJo00,FALSE,FALSE,QB,1976,1979,W
Larry Walton,WaltLa00,FALSE,FALSE,WR-FL,1969,1978,W
Leterrius Walton,WaltLe00,TRUE,FALSE,DT,2015,2017,W
Riley Walton,WaltRi20,FALSE,FALSE,TE,1987,1987,W
Sam Walton,WaltSa20,FALSE,FALSE,T,1968,1971,W
Shane Walton,WaltSh20,FALSE,FALSE,DB,2003,2003,W
Wayne Walton,WaltWa20,FALSE,FALSE,T-G,1971,1974,W
Whip Walton,WaltWh20,FALSE,FALSE,LB,1980,1980,W
Zack Walz,WalzZa20,FALSE,FALSE,LB,1998,2001,W
Seth Wand,WandSe20,FALSE,FALSE,T,2003,2008,W
Ed Wang,WangEd20,FALSE,FALSE,T,2010,2010,W
George Wanless,WanlGe20,FALSE,FALSE,WB-E-G,1922,1923,W
Tim Wansley,WansTi20,FALSE,FALSE,DB,2002,2003,W
Hal Wantland,WantHa20,FALSE,FALSE,DB,1966,1966,W
 Ward,Wardxx20,FALSE,FALSE,TB-WB,1920,1920,W
B.J. Ward,WardB.20,FALSE,FALSE,DB,2005,2007,W
Bill Ward,WardBi20,FALSE,FALSE,G-T,1921,1921,W
Bill Ward,WardBi21,FALSE,FALSE,G,1946,1949,W
Carl Ward,WardCa20,FALSE,FALSE,DB,1967,1969,W
Channing Ward,WardCh00,TRUE,FALSE,DE,2016,2017,W
Chris Ward,WardCh20,FALSE,FALSE,T,1978,1984,W
Chris Ward,WardCh21,FALSE,FALSE,DE,1997,1997,W
David Ward,WardDa20,FALSE,FALSE,E-DE,1933,1933,W
David Ward,WardDa21,FALSE,FALSE,LB,1987,1989,W
Dedric Ward,WardDe00,FALSE,FALSE,WR,1997,2004,W
Derrick Ward,WardDe01,FALSE,FALSE,RB,2004,2011,W
Elmer Ward,WardEl20,FALSE,FALSE,C,1935,1935,W
Hines Ward,WardHi00,FALSE,FALSE,WR,1998,2011,W
Jihad Ward,WardJi02,TRUE,FALSE,DE,2016,2017,W
Jim Ward,WardJi00,FALSE,FALSE,QB,1967,1971,W
Jimmie Ward,WardJi01,TRUE,FALSE,SS,2014,2017,W
John Ward,WardJo20,FALSE,FALSE,G-DE-C,1970,1976,W
Johnny Ward,WardJo21,FALSE,FALSE,T,1930,1930,W
LaShaun Ward,WardLa20,FALSE,FALSE,WR,2003,2003,W
Paul Ward,WardPa20,FALSE,FALSE,DT-G,1961,1962,W
Phillip Ward,WardPh20,FALSE,FALSE,LB,1998,2000,W
Ronnie Ward,WardRo20,FALSE,FALSE,LB,1997,1997,W
T.J. Ward,WardT.99,TRUE,FALSE,DB,2010,2017,W
Terron Ward,WardTe00,TRUE,FALSE,RB,2015,2017,W
Duane Wardlow,WardDu20,FALSE,FALSE,DE,1954,1956,W
Andre Ware,WareAn00,FALSE,FALSE,QB,1990,1993,W
Charlie Ware,WareCh20,FALSE,FALSE,T,1944,1944,W
Danny Ware,WareDa00,FALSE,FALSE,RB,2007,2012,W
DeMarcus Ware,WareDe99,FALSE,FALSE,LB,2005,2016,W
Derek Ware,WareDe00,FALSE,FALSE,TE,1992,1996,W
Jeremy Ware,WareJe99,FALSE,FALSE,FB,2010,2010,W
Jylan Ware,WareJy00,TRUE,FALSE,OT,2017,2017,W
Kevin Ware,WareKe00,FALSE,FALSE,TE,2003,2004,W
Matt Ware,WareMa20,FALSE,FALSE,DB,2004,2010,W
Spencer Ware,WareSp00,TRUE,FALSE,RB,2013,2016,W
Timmie Ware,WareTi20,FALSE,FALSE,WR,1986,1989,W
Eric Warfield,WarfEr20,FALSE,FALSE,DB,1998,2005,W
Paul Warfield,WarfPa00,FALSE,TRUE,WR-SE,1964,1977,W
Larry Warford,WarfLa00,TRUE,FALSE,OG,2013,2017,W
Ernie Warlick,WarlEr00,FALSE,FALSE,TE,1962,1965,W
Chance Warmack,WarmCh00,TRUE,FALSE,OG,2013,2017,W
Julius Warmsley,WarmJu00,TRUE,FALSE,DE,2014,2016,W
Jim Warne,WarnJi20,FALSE,FALSE,T,1987,1987,W
Charley Warner,WarnCh00,FALSE,FALSE,DB-HB,1963,1966,W
Curt Warner,WarnCu00,FALSE,FALSE,RB,1983,1990,W
Josh Warner,WarnJo20,FALSE,FALSE,C-G,2003,2003,W
Kurt Warner,WarnKu00,FALSE,TRUE,QB,1998,2009,W
Ron Warner,WarnRo20,FALSE,FALSE,DE,1998,2004,W
David Warnke,warnkdav01,FALSE,FALSE,K,1983,1983,W
 Warren,Warrxx20,FALSE,FALSE,WB,1920,1920,W
Buss Warren,WarrBu20,FALSE,FALSE,TB-HB,1945,1945,W
Chris Warren,WarrCh00,FALSE,FALSE,RB,1990,2000,W
Dewey Warren,WarrDe00,FALSE,FALSE,QB,1968,1968,W
Don Warren,WarrDo00,FALSE,FALSE,TE,1979,1992,W
Frank Warren,WarrFr20,FALSE,FALSE,DE-NT,1981,1994,W
Gerard Warren,WarrGe20,FALSE,FALSE,DT,2001,2011,W
Greg Warren,WarrGr20,FALSE,FALSE,C,2005,2016,W
Jeremiah Warren,WarrJe00,FALSE,FALSE,G,2012,2015,W
Jimmy Warren,WarrJi00,FALSE,FALSE,DB,1964,1977,W
John Warren,WarrJo20,FALSE,FALSE,P,1983,1984,W
Lamont Warren,WarrLa00,FALSE,FALSE,RB,1994,2002,W
Morrie Warren,WarrMo20,FALSE,FALSE,FB-LB,1948,1948,W
Paris Warren,WarrPa00,FALSE,FALSE,WR,2006,2006,W
Pierre Warren,WarrPi00,FALSE,FALSE,S,2014,2014,W
Steve Warren,WarrSt20,FALSE,FALSE,DT,2000,2002,W
Terrence Warren,WarrTe20,FALSE,FALSE,WR,1993,1995,W
Ty Warren,WarrTy20,FALSE,FALSE,DE-DT,2003,2012,W
Vince Warren,WarrVi20,FALSE,FALSE,WR,1986,1986,W
Xavier Warren,WarrXa20,FALSE,FALSE,DE,1987,1987,W
Peter Warrick,WarrPe00,FALSE,FALSE,WR,2000,2005,W
Tex Warrington,WarrTe21,FALSE,FALSE,G-C-LB,1946,1948,W
Earl Warweg,WarwEa20,FALSE,FALSE,WB,1921,1921,W
Lonnie Warwick,WarwLo20,FALSE,FALSE,LB,1965,1974,W
Ron Warzeka,WarzRo20,FALSE,FALSE,DT,1960,1960,W
Adolphus Washington,WashAd00,TRUE,FALSE,DT,2016,2017,W
Al Washington,WashAl20,FALSE,FALSE,LB,1981,1981,W
Anthony Washington,WashAn20,FALSE,FALSE,DB,1981,1984,W
Brandon Washington,WashBr00,FALSE,FALSE,OG,2012,2014,W
Brian Washington,WashBr20,FALSE,FALSE,DB,1988,1996,W
Charles Washington,WashCh20,FALSE,FALSE,DB,1989,1994,W
Charles Washington,WashCh01,TRUE,FALSE,DB,2017,2017,W
Chauncey Washington,WashCh00,FALSE,FALSE,RB,2008,2011,W
Chris Washington,WashCh21,FALSE,FALSE,LB,1984,1990,W
Chuck Washington,WashCh22,FALSE,FALSE,DB,1987,1987,W
Clarence Washington,WashCl20,FALSE,FALSE,DT,1969,1970,W
Clyde Washington,WashCl21,FALSE,FALSE,DB-P,1960,1965,W
Corey Washington,WashCo01,TRUE,FALSE,WR,2014,2014,W
Cornelius Washington,WashCo00,TRUE,FALSE,DE,2013,2017,W
Damon Washington,WashDa00,FALSE,FALSE,RB,2000,2002,W
Daryl Washington,WashDa99,FALSE,FALSE,LB,2010,2014,W
Dave Washington,WashDa01,FALSE,FALSE,TE,1968,1968,W
Dave Washington,WashDa02,FALSE,FALSE,LB-TE,1970,1980,W
